timestamp,day_of_week,is_weekend,time_minutes,prev_time_minutes,rolling_mean_7,rolling_std_7,label
2023-03-27T07:24:00,0,0,444,462,477.0,20.866925298868818,0
2023-03-28T07:27:00,1,0,447,444,471.14285714285717,23.399808127592912,0
2023-03-29T08:00:00,2,0,480,447,470.0,24.336920805346644,0
2023-03-30T08:32:00,3,0,512,480,472.57142857142856,24.306713610247936,0
2023-03-31T07:46:00,4,0,466,512,479.2857142857143,27.561434161908636,0
2023-04-01T07:47:00,5,1,467,466,475.57142857142856,27.34884245582378,0
2023-04-02T07:58:00,6,1,478,467,468.2857142857143,21.170830915026766,0
2023-04-03T08:18:00,0,0,498,478,470.57142857142856,21.232435718273404,0
2023-04-04T10:23:00,1,0,623,498,478.2857142857143,19.94789130076006,1
2023-04-05T11:09:00,2,0,669,623,503.42857142857144,51.16320425254614,1
2023-04-06T07:57:00,3,0,477,669,530.4285714285714,75.67384364656587,0
2023-04-07T08:29:00,4,0,509,477,525.4285714285714,77.85124486179147,0
2023-04-08T08:05:00,5,1,485,509,531.5714285714286,74.54597266664597,0
2023-04-09T07:47:00,6,1,467,485,534.1428571428571,72.55821026976217,0
2023-04-10T07:43:00,0,0,463,467,532.5714285714286,73.86446495896027,0
2023-04-11T07:31:00,1,0,451,463,527.5714285714286,77.14708983096999,0
2023-04-12T07:20:00,2,0,440,451,503.0,69.88970903195569,0
2023-04-13T07:32:00,3,0,452,440,470.2857142857143,21.089701520032985,0
2023-04-14T08:20:00,4,0,500,452,466.7142857142857,21.756537839819785,0
2023-04-15T07:42:00,5,1,462,500,465.42857142857144,19.352793396429828,0
2023-04-16T08:36:00,6,1,516,462,462.14285714285717,17.626510645928207,0
2023-04-17T07:28:00,0,0,448,516,469.14285714285717,25.936342794446183,0
2023-04-18T07:44:00,1,0,464,448,467.0,26.954988936585163,0
2023-04-19T10:30:00,2,0,630,464,468.85714285714283,26.226641696829535,1
2023-04-20T08:34:00,3,0,514,630,496.0,59.51230364986963,0
2023-04-21T08:26:00,4,0,506,514,504.85714285714283,56.85929644162628,0
2023-04-22T07:27:00,5,1,447,506,505.7142857142857,56.82482929573828,0
2023-04-23T08:01:00,6,1,481,447,503.57142857142856,58.685255249282754,0
2023-04-24T07:53:00,0,0,473,481,498.57142857142856,58.90393424371377,0
2023-04-25T08:31:00,1,0,511,473,502.14285714285717,56.4356234291492,0
2023-04-26T08:02:00,2,0,482,511,508.85714285714283,54.251869148651906,0
2023-04-27T07:37:00,3,0,457,482,487.7142857142857,22.422656180838203,0
2023-04-28T07:25:00,4,0,445,457,479.57142857142856,21.737769256409404,0
2023-04-29T12:35:00,5,1,755,445,470.85714285714283,21.62292811827675,1
2023-04-30T10:06:00,6,1,606,755,514.8571428571429,99.92058070777806,1
2023-05-01T08:34:00,0,0,514,606,532.7142857142857,103.38377088127832,0
2023-05-02T14:55:00,1,0,895,514,538.5714285714286,100.96796824857326,1
2023-05-03T08:28:00,2,0,508,895,593.4285714285714,158.8250224464081,0
2023-05-04T08:04:00,3,0,484,508,597.1428571428571,156.46216208165254,0
2023-05-05T07:38:00,4,0,458,484,601.0,153.2598167445447,0
2023-05-06T07:58:00,5,1,478,458,602.8571428571429,151.4260107600206,0
2023-05-07T07:46:00,6,1,466,478,563.2857142857143,142.422624893774,0
2023-05-08T07:29:00,0,0,449,466,543.2857142857143,144.82966772405862,0
2023-05-09T07:59:00,1,0,479,449,534.0,148.4481631508357,0
2023-05-10T07:35:00,2,0,455,479,474.57142857142856,17.88740293260789,0
2023-05-11T07:26:00,3,0,446,455,467.0,12.558434843334807,0
2023-05-12T08:37:00,4,0,517,446,461.57142857142856,12.24578228099248,0
2023-05-13T08:03:00,5,1,483,517,470.0,22.715633383201094,0
2023-05-14T08:12:00,6,1,492,483,470.7142857142857,23.032364097468747,0
2023-05-15T08:07:00,0,0,487,492,474.42857142857144,24.04672322706742,0
2023-05-16T08:24:00,1,0,504,487,479.85714285714283,21.885602386882905,0
2023-05-17T07:50:00,2,0,470,504,483.42857142857144,23.43902205942135,0
2023-05-18T08:18:00,3,0,498,470,485.57142857142856,21.333120747240116,0
2023-05-19T07:27:00,4,0,447,498,493.0,14.08139603468755,0
2023-05-20T08:25:00,5,1,505,447,483.0,17.84056373228476,0
2023-05-21T08:32:00,6,1,512,505,486.14285714285717,19.43067215533635,0
2023-05-22T07:20:00,0,0,440,512,489.0,21.447610589527216,0
2023-05-23T07:34:00,1,0,454,440,482.2857142857143,27.519937114308785,0
2023-05-24T07:50:00,2,0,470,454,475.14285714285717,27.445679188579923,0
2023-05-25T07:45:00,3,0,465,470,475.14285714285717,27.445679188579923,0
2023-05-26T07:49:00,4,0,469,465,470.42857142857144,25.905637240112945,0
2023-05-27T08:00:00,5,1,480,469,473.57142857142856,24.147505892251615,0
2023-05-28T07:50:00,6,1,470,480,470.0,20.86007807135096,0
2023-05-29T08:11:00,0,0,491,470,464.0,12.13024555163073,0
2023-05-30T07:20:00,1,0,440,491,471.2857142857143,10.76653924652387,0
2023-05-31T11:15:00,2,0,675,440,469.2857142857143,14.458949633005709,1
2023-06-01T07:44:00,3,0,464,675,498.57142857142856,73.4630269355314,0
2023-06-02T13:02:00,4,0,782,464,498.42857142857144,73.52911404501552,1
2023-06-03T08:36:00,5,1,516,782,543.1428571428571,121.53591893690003,0
2023-06-04T07:37:00,6,1,457,516,548.2857142857143,119.49980787278552,0
2023-06-05T08:10:00,0,0,490,457,546.4285714285714,120.79599939314113,0
2023-06-06T08:04:00,1,0,484,490,546.2857142857143,120.86203975219524,0
2023-06-07T07:55:00,2,0,475,484,552.5714285714286,116.22620449900657,0
2023-06-08T08:06:00,3,0,486,475,524.0,106.82027629889107,0
2023-06-09T09:07:00,4,0,547,486,527.1428571428571,105.32185849837164,1
2023-06-10T07:39:00,5,1,459,547,493.57142857142856,27.25989803385784,0
2023-06-11T13:12:00,6,1,792,459,485.42857142857144,27.85091505476535,1
2023-06-12T07:50:00,0,0,470,792,533.2857142857143,108.61164668634008,0
2023-06-13T08:21:00,1,0,501,470,530.4285714285714,109.96734209087083,0
2023-06-14T07:47:00,2,0,467,501,532.8571428571429,109.09946781515949,0
2023-06-15T07:20:00,3,0,440,467,531.7142857142857,109.73958041747782,0
2023-06-16T08:21:00,4,0,501,440,525.1428571428571,113.59002543159774,0
2023-06-17T07:22:00,5,1,442,501,518.5714285714286,113.46598879067197,0
2023-06-18T08:02:00,6,1,482,442,516.1428571428571,114.88805554156816,0
2023-06-19T07:59:00,0,0,479,482,471.85714285714283,23.098723350180272,0
2023-06-20T08:11:00,1,0,491,479,473.14285714285717,23.209779782475756,0
2023-06-21T08:32:00,2,0,512,491,471.7142857142857,21.710525990300425,0
2023-06-22T07:45:00,3,0,465,512,478.14285714285717,25.665032194622714,0
2023-06-23T08:15:00,4,0,495,465,481.7142857142857,21.512217696092648,0
2023-06-24T07:59:00,5,1,479,495,480.85714285714283,20.835605318290895,0
2023-06-25T08:22:00,6,1,502,479,486.14285714285717,13.819536599927464,0
2023-06-26T07:47:00,0,0,467,502,489.0,14.706655441864214,0
2023-06-27T08:09:00,1,0,489,467,487.2857142857143,16.376937492481705,0
2023-06-28T08:09:00,2,0,489,489,487.0,16.327015298927986,0
2023-06-29T11:17:00,3,0,677,489,483.7142857142857,12.925216612877168,1
2023-06-30T10:19:00,4,0,619,677,514.0,67.35619602424964,1
2023-07-01T14:20:00,5,1,860,619,531.7142857142857,75.805605306721,1
2023-07-02T07:54:00,6,1,474,860,586.1428571428571,133.35283870933057,0
2023-07-03T07:33:00,0,0,453,474,582.1428571428571,136.20617625122435,1
2023-07-04T09:06:00,1,0,546,453,580.1428571428571,137.97352600245824,1
2023-07-05T07:27:00,2,0,447,546,588.2857142857143,133.97837169346644,0
2023-07-06T08:26:00,3,0,506,447,582.2857142857143,139.1317097324015,0
2023-07-07T07:44:00,4,0,464,506,557.8571428571429,135.3170125207877,0
2023-07-08T08:26:00,5,1,506,464,535.7142857142857,136.17920366268882,0
2023-07-09T08:01:00,6,1,481,506,485.14285714285717,33.021328914283664,0
2023-07-10T08:00:00,0,0,480,481,486.14285714285717,32.77380736166599,0
2023-07-11T08:11:00,1,0,491,480,490.0,30.128297092837585,0
2023-07-12T08:07:00,2,0,487,491,482.14285714285717,19.9530060136209,0
2023-07-13T14:08:00,3,0,848,487,487.85714285714283,13.87112696450098,1
2023-07-14T07:43:00,4,0,463,848,536.7142857142857,127.62189051559889,0
2023-07-15T08:06:00,5,1,486,463,536.5714285714286,127.70373877831136,0
2023-07-16T13:21:00,6,1,801,486,533.7142857142857,128.57650783617876,1
2023-07-17T08:07:00,0,0,487,801,579.4285714285714,155.7276534235854,0
2023-07-18T07:50:00,1,0,470,487,580.4285714285714,155.10720453273336,0
2023-07-19T08:09:00,2,0,489,470,577.4285714285714,156.99941505155556,0
2023-07-20T08:03:00,3,0,483,489,577.7142857142857,156.83632440560837,0
2023-07-21T12:33:00,4,0,753,483,525.5714285714286,112.80052829518785,1
2023-07-22T08:06:00,5,1,486,753,567.0,133.55683648330614,0
2023-07-23T07:40:00,6,1,460,486,567.0,133.55683648330614,0
2023-07-24T07:21:00,0,0,441,460,518.2857142857143,96.3204685052,0
2023-07-25T08:22:00,1,0,502,441,511.7142857142857,99.73925188884733,0
2023-07-26T07:34:00,2,0,454,502,516.2857142857143,98.44754119502903,0
2023-07-27T07:37:00,3,0,457,454,511.2857142857143,100.57224025646481,0
2023-07-28T07:25:00,4,0,445,457,507.57142857142856,102.01800561365505,0
2023-07-29T07:45:00,5,1,465,445,463.57142857142856,20.638778638123657,0
2023-07-30T07:52:00,6,1,472,465,460.57142857142856,18.584610706227906,0
2023-07-31T07:37:00,0,0,457,472,462.2857142857143,19.00161110247749,0
2023-08-01T07:34:00,1,0,454,457,464.57142857142856,17.178534303494185,0
2023-08-02T07:43:00,2,0,463,454,457.7142857142857,7.9948963312189845,0
2023-08-03T07:41:00,3,0,461,463,459.0,8.017837257372731,0
2023-08-04T07:27:00,4,0,447,461,459.57142857142856,7.997448572730518,0
2023-08-05T07:35:00,5,1,455,447,459.85714285714283,7.491491772643939,0
2023-08-06T08:05:00,6,1,485,455,458.42857142857144,7.326217945690335,0
2023-08-07T08:30:00,0,0,510,485,460.2857142857143,11.170295887042636,0
2023-08-08T08:25:00,1,0,505,510,467.85714285714283,20.468990982379534,0
2023-08-09T07:51:00,2,0,471,505,475.14285714285717,23.14197529184065,0
2023-08-10T08:13:00,3,0,493,471,476.2857142857143,22.707546169967912,0
2023-08-11T07:53:00,4,0,473,493,480.85714285714283,22.388955002912688,0
2023-08-12T07:48:00,5,1,468,473,484.57142857142856,18.23542191025198,0
2023-08-13T08:26:00,6,1,506,468,486.42857142857144,15.600889561241075,0
2023-08-14T08:34:00,0,0,514,506,489.42857142857144,16.994596980529202,0
2023-08-15T08:07:00,1,0,487,514,490.0,17.728105208558365,0
2023-08-16T08:22:00,2,0,502,487,487.42857142857144,16.637798127475047,0
2023-08-17T08:14:00,3,0,494,502,491.85714285714283,15.779087167410372,0
2023-08-18T07:55:00,4,0,475,494,492.0,15.793307805161382,0
2023-08-19T07:53:00,5,1,473,475,492.2857142857143,15.46160484845593,0
2023-08-20T07:48:00,6,1,468,473,493.0,14.402380755575496,0
2023-08-21T08:39:00,0,0,519,468,487.57142857142856,15.59172988530543,0
2023-08-22T08:26:00,1,0,506,519,488.2857142857143,16.84987736889912,0
2023-08-23T07:22:00,2,0,442,506,491.0,17.92045917779054,0
2023-08-24T10:19:00,3,0,619,442,482.42857142857144,23.94551638829367,1
2023-08-25T08:34:00,4,0,514,619,500.2857142857143,53.85089012585529,0
2023-08-26T08:21:00,5,1,501,514,505.85714285714283,52.95666306769438,0
2023-08-27T08:07:00,6,1,487,501,509.85714285714283,51.35709318495512,0
2023-08-28T08:30:00,0,0,510,487,512.5714285714286,49.54321963947133,0
2023-08-29T12:10:00,1,0,730,510,511.2857142857143,49.4764425494289,1
2023-08-30T08:06:00,2,0,486,730,543.2857142857143,90.84950551907932,0
2023-08-31T15:28:00,3,0,928,486,549.5714285714286,84.95521028813971,1
2023-09-01T07:23:00,4,0,443,928,593.7142857142857,158.23555161820738,0
2023-09-02T08:27:00,5,1,507,443,583.5714285714286,165.14483439251322,0
2023-09-03T08:13:00,6,1,493,507,584.4285714285714,164.72909114478765,0
2023-09-04T08:24:00,0,0,504,493,585.2857142857143,164.2347747113558,0
2023-09-05T08:16:00,1,0,496,504,584.4285714285714,164.64061045879566,0
2023-09-06T12:58:00,2,0,778,496,551.0,155.1736354631712,1
2023-09-07T07:46:00,3,0,466,778,592.7142857142857,170.57693219166057,0
2023-09-08T07:57:00,4,0,477,466,526.7142857142857,104.76056276196726,0
2023-09-09T07:42:00,5,1,462,477,531.5714285714286,101.50419715862161,0
2023-09-10T07:23:00,6,1,443,462,525.1428571428571,104.2448060664738,0
2023-09-11T07:56:00,0,0,476,443,518.0,107.85307466310691,0
2023-09-12T08:15:00,1,0,495,476,514.0,108.81307694521699,0
2023-09-13T07:49:00,2,0,469,495,513.8571428571429,108.83726852695341,0
2023-09-14T08:19:00,3,0,499,469,469.7142857142857,14.732997810689987,0
2023-09-15T08:37:00,4,0,517,499,474.42857142857144,17.759159752140324,1
2023-09-16T07:53:00,5,1,473,517,480.14285714285717,23.252825152033044,1
2023-09-17T08:32:00,6,1,512,473,481.7142857142857,22.32688504736761,0
2023-09-18T08:09:00,0,0,489,512,491.57142857142856,17.83941977641604,0
2023-09-19T07:34:00,1,0,454,489,493.42857142857144,16.76609796035817,0
2023-09-20T07:52:00,2,0,472,454,487.57142857142856,21.645567958473574,0
2023-09-21T08:12:00,3,0,492,472,488.0,21.300570079560917,0
2023-09-22T08:48:00,4,0,528,492,487.0,20.921622444597496,1
2023-09-23T07:47:00,5,1,467,528,488.57142857142856,23.384104142143485,0
2023-09-24T08:40:00,6,1,520,467,487.7142857142857,24.039932765025338,0
2023-09-25T07:50:00,0,0,470,520,488.85714285714283,25.323216741212974,0
2023-09-26T07:44:00,1,0,464,470,486.14285714285717,26.166655834306006,0
2023-09-27T07:57:00,2,0,477,464,487.57142857142856,24.598821939603663,0
2023-09-28T07:48:00,3,0,468,477,488.2857142857143,24.205750708187892,0
2023-09-29T07:20:00,4,0,440,468,484.85714285714283,25.119307152800506,0
2023-09-30T09:07:00,5,1,547,440,472.2857142857143,22.23712652116652,1
2023-10-01T08:14:00,6,1,494,547,483.7142857142857,34.019802156619164,0
2023-10-02T08:10:00,0,0,490,494,480.0,31.153995386971292,0
2023-10-03T07:46:00,1,0,466,490,482.85714285714283,31.022703996674856,0
2023-10-04T07:59:00,2,0,479,466,483.14285714285717,30.856481474393544,0
2023-10-05T08:40:00,3,0,520,479,483.42857142857144,30.80749974951435,0
2023-10-06T08:05:00,4,0,485,520,490.85714285714283,32.418815398418474,0
2023-10-07T07:52:00,5,1,472,485,497.2857142857143,25.398055525764093,0
2023-10-08T08:28:00,6,1,508,472,486.57142857142856,16.386903680832994,1
2023-10-09T08:09:00,0,0,489,508,488.57142857142856,17.951180962799736,0
2023-10-10T07:30:00,1,0,450,489,488.42857142857144,17.943221106408664,0
2023-10-11T07:59:00,2,0,479,450,486.14285714285717,21.350333362593606,1
2023-10-12T07:56:00,3,0,476,479,486.14285714285717,21.350333362593606,0
2023-10-13T08:02:00,4,0,482,476,479.85714285714283,16.34825085819425,0
2023-10-14T07:35:00,5,1,455,482,479.42857142857144,16.24682072509786,0
2023-10-15T08:21:00,6,1,501,455,477.0,18.314709154899823,0
2023-10-16T07:47:00,0,0,467,501,476.0,16.716117115782943,0
2023-10-17T08:00:00,1,0,480,467,472.85714285714283,16.030583016120612,0
2023-10-18T07:36:00,2,0,456,480,477.14285714285717,13.0868371321129,0
2023-10-19T12:36:00,3,0,756,456,473.85714285714283,14.961174241812625,1
2023-10-20T08:17:00,4,0,497,756,513.8571428571429,99.97632372778293,0
2023-10-21T08:40:00,5,1,520,497,516.0,99.42980294803824,1
2023-10-22T07:45:00,6,1,465,520,525.2857142857143,96.28486646511008,1
2023-10-23T11:48:00,0,0,708,465,520.1428571428571,98.38325724493193,1
2023-10-24T08:18:00,1,0,498,708,554.5714285714286,114.5947607165069,0
2023-10-25T15:14:00,2,0,914,498,557.1428571428571,113.0845809515143,1
2023-10-26T08:19:00,3,0,499,914,622.5714285714286,158.86549310016693,0
2023-10-27T07:34:00,4,0,454,499,585.8571428571429,153.38972639412754,0
2023-10-28T07:53:00,5,1,473,454,579.7142857142857,157.62769361986608,0
2023-10-29T08:09:00,6,1,489,473,573.0,160.99334502661014,0
2023-10-30T07:24:00,0,0,444,489,576.4285714285714,158.8987612492011,0
2023-10-31T07:47:00,1,0,467,444,538.7142857142857,154.46286126510827,0
2023-11-01T08:21:00,2,0,501,467,534.2857142857143,156.0034013234641,0
2023-11-02T10:34:00,3,0,634,501,475.2857142857143,20.41508046038716,1
2023-11-03T08:31:00,4,0,511,634,494.57142857142856,59.691725061488434,0
2023-11-04T07:58:00,5,1,478,511,502.7142857142857,57.447402740529995,0
2023-11-05T14:42:00,6,1,882,478,503.42857142857144,57.10355791481483,1
2023-11-06T08:03:00,0,0,483,882,559.5714285714286,143.36253459858546,0
2023-11-07T08:17:00,1,0,497,483,565.1428571428571,139.46779307826753,0
2023-11-08T07:33:00,2,0,453,497,569.4285714285714,136.82194596613215,0
2023-11-09T07:38:00,3,0,458,453,562.5714285714286,141.21195532436556,0
2023-11-10T07:53:00,4,0,473,458,537.4285714285714,141.92237027217897,0
2023-11-11T08:07:00,5,1,487,473,532.0,143.54690622132642,0
2023-11-12T07:46:00,6,1,466,487,533.2857142857143,143.09708421279618,1
2023-11-13T08:24:00,0,0,504,466,473.85714285714283,14.836524154248252,0
2023-11-14T08:16:00,1,0,496,504,476.85714285714283,18.137794569261576,0
2023-11-15T07:34:00,2,0,454,496,476.7142857142857,17.98185026006807,0
2023-11-16T07:55:00,3,0,475,454,476.85714285714283,17.79589496347459,0
2023-11-17T08:07:00,4,0,487,475,479.2857142857143,16.139696277141255,0
2023-11-18T08:33:00,5,1,513,487,481.2857142857143,16.104252195476516,0
2023-11-19T08:02:00,6,1,482,513,485.0,19.61049281816825,0
2023-11-20T08:13:00,0,0,493,482,487.2857142857143,18.14004477639997,0
2023-11-21T08:00:00,1,0,480,493,485.7142857142857,17.068888035707253,0
2023-11-22T08:31:00,2,0,511,480,483.42857142857144,16.603417400877298,0
2023-11-23T10:27:00,3,0,627,511,491.57142857142856,13.937176828869742,1
2023-11-24T08:00:00,4,0,480,627,513.2857142857143,47.996173316851255,0
2023-11-25T08:08:00,5,1,488,480,512.2857142857143,48.6025110630372,0
2023-11-26T07:22:00,6,1,442,488,508.7142857142857,49.33186245279236,0
2023-11-27T08:34:00,0,0,514,442,503.0,54.17432180338894,0
2023-11-28T08:12:00,1,0,492,514,506.0,54.11891668222067,0
2023-11-29T08:14:00,2,0,494,492,507.7142857142857,53.45415735726745,0
2023-11-30T08:37:00,3,0,517,494,505.2857142857143,53.635580636402935,0
2023-12-01T08:31:00,4,0,511,517,489.57142857142856,23.08900259466239,1
2023-12-02T07:29:00,5,1,449,511,494.0,23.790754506740637,0
2023-12-03T07:42:00,6,1,462,449,488.42857142857144,28.61995878432264,0
2023-12-04T08:13:00,0,0,493,462,491.2857142857143,24.551486924503813,0
2023-12-05T08:18:00,1,0,498,493,488.2857142857143,22.814245460202432,0
2023-12-06T07:24:00,2,0,444,498,489.14285714285717,23.049193177255663,0
2023-12-07T08:31:00,3,0,511,444,482.0,27.712812921102035,0
2023-12-08T07:27:00,4,0,447,511,481.14285714285717,26.690975314988137,0
2023-12-09T07:33:00,5,1,453,447,472.0,25.84569596664017,0
2023-12-10T14:13:00,6,1,853,453,472.57142857142856,25.370720710846097,1
2023-12-11T08:23:00,0,0,503,853,528.4285714285714,134.8436736615056,0
2023-12-12T07:55:00,1,0,475,503,529.8571428571429,134.5133329253791,0
2023-12-13T07:20:00,2,0,440,475,526.5714285714286,135.52844418672217,0
2023-12-14T08:26:00,3,0,506,440,526.0,135.88335333765397,0
2023-12-15T07:41:00,4,0,461,506,525.2857142857143,135.97343678161585,0
2023-12-16T07:53:00,5,1,473,461,527.2857142857143,134.90601414711364,0
2023-12-17T08:39:00,6,1,519,473,530.1428571428571,133.5070127333377,0
2023-12-18T08:32:00,0,0,512,519,482.42857142857144,25.96622610159558,0
2023-12-19T07:55:00,1,0,475,512,483.7142857142857,27.14887151411262,0
2023-12-20T07:35:00,2,0,455,475,483.7142857142857,27.148871514112624,0
2023-12-21T07:22:00,3,0,442,455,485.85714285714283,24.026346083465313,0
2023-12-22T08:24:00,4,0,504,442,476.7142857142857,26.655014461042175,0
2023-12-23T07:56:00,5,1,476,504,482.85714285714283,27.273370431501082,0
2023-12-24T08:13:00,6,1,493,476,483.2857142857143,27.138345489700868,0
2023-12-25T07:36:00,0,0,456,493,479.57142857142856,23.536337516135966,0
2023-12-26T11:44:00,1,0,704,456,471.57142857142856,20.47198184876898,1
2023-12-27T08:27:00,2,0,507,704,504.2857142857143,84.05221894872307,0
2023-12-28T08:19:00,3,0,499,507,511.7142857142857,81.63107651538859,0
2023-12-29T11:29:00,4,0,689,499,519.8571428571429,76.98131233604421,1
